CLIENT,COMPANYCODE,HOUSEBANK,HOUSEBANKACCOUNT,BANKSTATEMENT,BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,FISCALYEAR,POSTINGDATE,VALUEDATE,CURRENCY,TRANSACTIONCURRENCY,AMOUNTINTRANSACTIONCURRENCY,DEBITCREDITCODE,PARTNERBANKCOUNTRY,PARTNERBANK,PARTNERBANKSWIFTCODE,PARTNERBANKACCOUNT,PARTNERBANKIBAN,BUSINESSPARTNERNAME,BANKLEDGERDOCUMENT,SUBLEDGERDOCUMENT,DOCUMENTREFERENCEID,PAYMENTADVICEACCOUNTTYPE,PAYMENTADVICEACCOUNT,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BANKSTATEMENTPOSTINGRULE,SUBLEDGERONACCOUNTDOCUMENT,PAYMENTADVICE,MEMOLINE,PAYMENTTRANSACTIONDESCRIPTION,CHEQUE,BANKPOSTINGKEY,PAYMENTTRANSACTION,PAYMENTEXTERNALTRANSACTYPE
"910","F001","DBK1","DB01","51863","00062458","00001","2017","20170128","20170128","EUR","EUR","59.00","H","","","","","","","0100016976","0100016977","","D","C0001","","","0001","","","1 100078544
","","","","",""
"910","F001","DBK1","DB01","51866","00062461","00001","2017","20170128","20170128","EUR","EUR","48.00","H","","","","","","","0100016982","0100016983","","D","C0001","","","0001","","","11/0078547
","","","","",""
"910","F001","DBK1","DB01","51894","00062489","00001","2017","20170128","20170128","EUR","EUR","66.00","H","","","","","","","0100017038","0100017039","","D","C0001","","","0001","","","11/0078584
","","","","",""
"910","F001","DBK1","DB01","51908","00062503","00001","2017","20170128","20170128","EUR","EUR","34.00","H","","","","","","","0100017066","0100017067","","D","C0001","","","0001","","","11 00078599
","","","","",""
"910","F001","DBK1","DB01","51913","00062508","00001","2017","20170128","20170128","EUR","EUR","92.00","H","","","","","","","0100017076","0100017077","","D","C0001","","","0001","","","1/00078605
","","","","",""
"910","F001","DBK1","DB01","51917","00062512","00001","2017","20170128","20170128","EUR","EUR","61.00","H","","","","","","","0100017084","0100017085","","D","C0001","","","0001","","","1 100078609
","","","","",""
"910","F001","DBK1","DB01","51932","00062527","00001","2017","20170128","20170128","EUR","EUR","59.00","H","","","","","","","0100017114","0100017115","","D","C0001","","","0001","","","110/0078629
","","","","",""
"910","F001","DBK1","DB01","51936","00062531","00001","2017","20170128","20170128","EUR","EUR","34.00","H","","","","","","","0100017122","0100017123","","D","C0001","","","0001","","","110/078633
","","","","",""
"910","F001","DBK1","DB01","51947","00062542","00001","2017","20170128","20170128","EUR","EUR","10.00","H","","","","","","","0100017144","0100017145","","D","C0001","","","0001","","","1100078647
","","","","",""
"910","F001","DBK1","DB01","51948","00062543","00001","2017","20170128","20170128","EUR","EUR","47.00","H","","","","","","","0100017146","0100017147","","D","C0001","","","0001","","","1100078648
","","","","",""
"910","F001","DBK1","DB01","51956","00062551","00001","2017","20170128","20170128","EUR","EUR","25.00","H","","","","","","","0100017162","0100017163","","D","C0001","","","0001","","","1100078658
","","","","",""
"910","F001","DBK1","DB01","51968","00062563","00001","2017","20170128","20170128","EUR","EUR","95.00","H","","","","","","","0100017186","0100017187","","D","C0001","","","0001","","","1100078670
","","","","",""
"910","F001","DBK1","DB01","51974","00062569","00001","2017","20170128","20170128","EUR","EUR","27.00","H","","","","","","","0100017198","0100017199","","D","C0001","","","0001","","","11/00078679
","","","","",""
"910","F001","DBK1","DB01","51987","00062582","00001","2017","20170128","20170128","EUR","EUR","58.00","H","","","","","","","0100017224","0100017225","","D","C0001","","","0001","","","11/0078693
","","","","",""
"910","F001","DBK1","DB01","51991","00062586","00001","2017","20170128","20170128","EUR","EUR","82.00","H","","","","","","","0100017232","0100017233","","D","C0001","","","0001","","","1100078698
","","","","",""
"910","F001","DBK1","DB01","51992","00062587","00001","2017","20170128","20170128","EUR","EUR","94.00","H","","","","","","","0100017234","0100017235","","D","C0001","","","0001","","","1100078699
","","","","",""
"910","F001","DBK1","DB01","51996","00062591","00001","2017","20170128","20170128","EUR","EUR","47.00","H","","","","","","","0100017242","0100017243","","D","C0001","","","0001","","","110 0078703
","","","","",""
"910","F001","DBK1","DB01","52000","00062595","00001","2017","20170128","20170128","EUR","EUR","50.00","H","","","","","","","0100017250","0100017251","","D","C0001","","","0001","","","1 100078707
","","","","",""
"910","F001","DBK1","DB01","52002","00062597","00001","2017","20170128","20170128","EUR","EUR","33.00","H","","","","","","","0100017254","0100017255","","D","C0001","","","0001","","","1100078709
","","","","",""
"910","F001","DBK1","DB01","52005","00062600","00001","2017","20170128","20170128","EUR","EUR","23.00","H","","","","","","","0100017260","0100017261","","D","C0001","","","0001","","","110/078712
","","","","",""
"910","F001","DBK1","DB01","52014","00062609","00001","2017","20170128","20170128","EUR","EUR","55.00","H","","","","","","","0100017278","0100017279","","D","C0001","","","0001","","","1100078724
","","","","",""
"910","F001","DBK1","DB01","52036","00062631","00001","2017","20170128","20170128","EUR","EUR","57.00","H","","","","","","","0100017322","0100017323","","D","C0001","","","0001","","","11/00078755
","","","","",""
"910","F001","DBK1","DB01","52060","00062655","00001","2017","20170128","20170128","EUR","EUR","36.00","H","","","","","","","0100017370","0100017371","","D","C0001","","","0001","","","110 0078786
","","","","",""
"910","F001","DBK1","DB01","52075","00062670","00001","2017","20170128","20170128","EUR","EUR","17.00","H","","","","","","","0100017400","0100017401","","D","C0001","","","0001","","","1100078803
","","","","",""
"910","F001","DBK1","DB01","52082","00062677","00001","2017","20170128","20170128","EUR","EUR","27.00","H","","","","","","","0100017414","0100017415","","D","C0001","","","0001","","","11/00078810
","","","","",""
"910","F001","DBK1","DB01","52085","00062680","00001","2017","20170128","20170128","EUR","EUR","55.00","H","","","","","","","0100017420","0100017421","","D","C0001","","","0001","","","110/0078813
","","","","",""
"910","F001","DBK1","DB01","52095","00062690","00001","2017","20170128","20170128","EUR","EUR","45.00","H","","","","","","","0100017440","0100017441","","D","C0001","","","0001","","","11/0078826
","","","","",""
"910","F001","DBK1","DB01","52109","00062704","00001","2017","20170128","20170128","EUR","EUR","47.00","H","","","","","","","0100017468","0100017469","","D","C0001","","","0001","","","1100078842
","","","","",""
"910","F001","DBK1","DB01","52120","00062715","00001","2017","20170128","20170128","EUR","EUR","32.00","H","","","","","","","0100017490","0100017491","","D","C0001","","","0001","","","1100078856
","","","","",""
"910","F001","DBK1","DB01","52123","00062718","00001","2017","20170128","20170128","EUR","EUR","28.00","H","","","","","","","0100017496","0100017497","","D","C0001","","","0001","","","1100078859
","","","","",""
"910","F001","DBK1","DB01","52132","00062727","00001","2017","20170128","20170128","EUR","EUR","12.00","H","","","","","","","0100017514","0100017515","","D","C0001","","","0001","","","1 100078869
","","","","",""
"910","F001","DBK1","DB01","52136","00062731","00001","2017","20170128","20170128","EUR","EUR","14.00","H","","","","","","","0100017522","0100017523","","D","C0001","","","0001","","","1100078873
","","","","",""
"910","F001","DBK1","DB01","52154","00062749","00001","2017","20170128","20170128","EUR","EUR","96.00","H","","","","","","","0100017558","0100017559","","D","C0001","","","0001","","","1100078898
","","","","",""
"910","F001","DBK1","DB01","52163","00062758","00001","2017","20170128","20170128","EUR","EUR","49.00","H","","","","","","","0100017576","0100017577","","D","C0001","","","0001","","","1100078908
","","","","",""
"910","F001","DBK1","DB01","52170","00062765","00001","2017","20170128","20170128","EUR","EUR","23.00","H","","","","","","","0100017590","0100017591","","D","C0001","","","0001","","","1100078917
","","","","",""
"910","F001","DBK1","DB01","52189","00062784","00001","2017","20170128","20170128","EUR","EUR","66.00","H","","","","","","","0100017628","0100017629","","D","C0001","","","0001","","","1100078937
","","","","",""
"910","F001","DBK1","DB01","52194","00062789","00001","2017","20170128","20170128","EUR","EUR","41.00","H","","","","","","","0100017638","0100017639","","D","C0001","","","0001","","","1100078943
","","","","",""
"910","F001","DBK1","DB01","52195","00062790","00001","2017","20170128","20170128","EUR","EUR","22.00","H","","","","","","","0100017640","0100017641","","D","C0001","","","0001","","","1100078944
","","","","",""
"910","F001","DBK1","DB01","52205","00062800","00001","2017","20170128","20170128","EUR","EUR","83.00","H","","","","","","","0100017660","0100017661","","D","C0001","","","0001","","","1100078955
","","","","",""
"910","F001","DBK1","DB01","52207","00062802","00001","2017","20170128","20170128","EUR","EUR","83.00","H","","","","","","","0100017664","0100017665","","D","C0001","","","0001","","","11 00078957
","","","","",""
"910","F001","DBK1","DB01","52209","00062804","00001","2017","20170128","20170128","EUR","EUR","69.00","H","","","","","","","0100017668","0100017669","","D","C0001","","","0001","","","1100078960
","","","","",""
"910","F001","DBK1","DB01","52213","00062808","00001","2017","20170128","20170128","EUR","EUR","22.00","H","","","","","","","0100017676","0100017677","","D","C0001","","","0001","","","110/078965
","","","","",""
"910","F001","DBK1","DB01","52215","00062810","00001","2017","20170128","20170128","EUR","EUR","43.00","H","","","","","","","0100017680","0100017681","","D","C0001","","","0001","","","110/078969
","","","","",""
"910","F001","DBK1","DB01","52229","00062824","00001","2017","20170128","20170128","EUR","EUR","75.00","H","","","","","","","0100017708","0100017709","","D","C0001","","","0001","","","1100078985
","","","","",""
"910","F001","DBK1","DB01","52230","00062825","00001","2017","20170128","20170128","EUR","EUR","95.00","H","","","","","","","0100017710","0100017711","","D","C0001","","","0001","","","110/0078986
","","","","",""
"910","F001","DBK1","DB01","52235","00062830","00001","2017","20170128","20170128","EUR","EUR","99.00","H","","","","","","","0100017720","0100017721","","D","C0001","","","0001","","","1/100078993
","","","","",""
"910","F001","DBK1","DB01","52242","00062837","00001","2017","20170128","20170128","EUR","EUR","87.00","H","","","","","","","0100017734","0100017735","","D","C0001","","","0001","","","110/0079001
","","","","",""
"910","F001","DBK1","DB01","52246","00062841","00001","2017","20170128","20170128","EUR","EUR","29.00","H","","","","","","","0100017742","0100017743","","D","C0001","","","0001","","","1100079005
","","","","",""
"910","F001","DBK1","DB01","52249","00062844","00001","2017","20170128","20170128","EUR","EUR","18.00","H","","","","","","","0100017748","0100017749","","D","C0001","","","0001","","","11/0079009
","","","","",""
"910","F001","DBK1","DB01","52266","00062861","00001","2017","20170128","20170128","EUR","EUR","99.00","H","","","","","","","0100017782","0100017783","","D","C0001","","","0001","","","110 0079029
","","","","",""
"910","F001","DBK1","DB01","52291","00062886","00001","2017","20170128","20170128","EUR","EUR","21.00","H","","","","","","","0100017832","0100017833","","D","C0001","","","0001","","","110/079059
","","","","",""
"910","F001","DBK1","DB01","52293","00062888","00001","2017","20170128","20170128","EUR","EUR","92.00","H","","","","","","","0100017836","0100017837","","D","C0001","","","0001","","","11/00079061
","","","","",""
"910","F001","DBK1","DB01","52301","00062896","00001","2017","20170128","20170128","EUR","EUR","54.00","H","","","","","","","0100017852","0100017853","","D","C0001","","","0001","","","11/00079070
","","","","",""
"910","F001","DBK1","DB01","52323","00062918","00001","2017","20170128","20170128","EUR","EUR","52.00","H","","","","","","","0100017896","0100017897","","D","C0001","","","0001","","","1100079096
","","","","",""
"910","F001","DBK1","DB01","52329","00062924","00001","2017","20170128","20170128","EUR","EUR","43.00","H","","","","","","","0100017908","0100017909","","D","C0001","","","0001","","","1/100079105
","","","","",""
"910","F001","DBK1","DB01","52342","00062937","00001","2017","20170128","20170128","EUR","EUR","12.00","H","","","","","","","0100017934","0100017935","","D","C0001","","","0001","","","11 00079119
","","","","",""
"910","F001","DBK1","DB01","52355","00062950","00001","2017","20170128","20170128","EUR","EUR","12.00","H","","","","","","","0100017960","0100017961","","D","C0001","","","0001","","","110 0079134
","","","","",""
"910","F001","DBK1","DB01","52387","00062982","00001","2017","20170128","20170128","EUR","EUR","99.00","H","","","","","","","0100018024","0100018025","","D","C0001","","","0001","","","110/0079172
","","","","",""
"910","F001","DBK1","DB01","52391","00062986","00001","2017","20170128","20170128","EUR","EUR","92.00","H","","","","","","","0100018032","0100018033","","D","C0001","","","0001","","","1100079177
","","","","",""
"910","F001","DBK1","DB01","52401","00062996","00001","2017","20170128","20170128","EUR","EUR","70.00","H","","","","","","","0100018052","0100018053","","D","C0001","","","0001","","","11/00079190
","","","","",""
"910","F001","DBK1","DB01","52403","00062998","00001","2017","20170128","20170128","EUR","EUR","39.00","H","","","","","","","0100018056","0100018057","","D","C0001","","","0001","","","1100079193
","","","","",""
"910","F001","DBK1","DB01","52409","00063004","00001","2017","20170128","20170128","EUR","EUR","14.00","H","","","","","","","0100018068","0100018069","","D","C0001","","","0001","","","11/00079201
","","","","",""
"910","F001","DBK1","DB01","52413","00063008","00001","2017","20170128","20170128","EUR","EUR","16.00","H","","","","","","","0100018076","0100018077","","D","C0001","","","0001","","","1100079205
","","","","",""
"910","F001","DBK1","DB01","52424","00063019","00001","2017","20170128","20170128","EUR","EUR","83.00","H","","","","","","","0100018098","0100018099","","D","C0001","","","0001","","","110/079220
","","","","",""
"910","F001","DBK1","DB01","52427","00063022","00001","2017","20170128","20170128","EUR","EUR","10.00","H","","","","","","","0100018104","0100018105","","D","C0001","","","0001","","","110 0079223
","","","","",""
