CLIENT,COMPANYCODE,FISCALYEAR,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,ACCOUNTINGDOCUMENTTYPE,POSTINGDATE,DOCUMENTREFERENCEID,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BILLINGDOCUMENT,CLEARINGDOCFISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,CLEARINGDATE,COMPANYCODECURRENCY,TRANSACTIONCURRENCY,AMOUNTINCOMPANYCODECURRENCY,AMOUNTINTRANSACTIONCURRENCY,TAXAMOUNTINCOCODECRCY,TAXAMOUNT,CASHDISCOUNTAMTINCOCODECRCY,CASHDISCOUNTAMOUNT,DEBITCREDITCODE,DOCUMENTITEMTEXT,FINANCIALACCOUNTTYPE,INVOICEREFERENCE,INVOICEREFERENCEFISCALYEAR,INVOICEITEMREFERENCE,FOLLOWONDOCUMENTTYPE,DEBTOR,ORGANIZATIONBPNAME1,ORGANIZATIONBPNAME2,ORGANIZATIONBPNAME3,ORGANIZATIONBPNAME4,CITYNAME,COUNTRY,PARTNERCOMPANY
"910","F001","2016","1100076051","001","DR","20161125","","","","","2017","0100014066","20170127","EUR","EUR","94.00","94.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076052","001","DR","20161127","","","","","2017","0100014068","20170127","EUR","EUR","59.00","59.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076053","001","DR","20161227","","","","","2017","0100014070","20170127","EUR","EUR","92.00","92.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076054","001","DR","20161112","","","","","2017","0100014072","20170127","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076057","001","DR","20161117","","","","","2017","0100014075","20170127","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076060","001","DR","20161121","","","","","2017","0100014077","20170127","EUR","EUR","49.00","49.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076061","001","DR","20161202","","","","","2017","0100014079","20170127","EUR","EUR","34.00","34.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076062","001","DR","20161217","","","","","2017","0100014081","20170127","EUR","EUR","14.00","14.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076064","001","DR","20161103","","","","","2017","0100014083","20170127","EUR","EUR","92.00","92.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076065","001","DR","20161211","","","","","2017","0100014085","20170127","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076066","001","DR","20161112","","","","","2017","0100014087","20170127","EUR","EUR","48.00","48.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076067","001","DR","20161126","","","","","2017","0100014090","20170127","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077266","001","DR","20170127","","","","","2017","0100014091","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077267","001","DR","20170127","","","","","2017","0100014091","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076068","001","DR","20161214","","","","","2017","0100014094","20170127","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2017","1100077268","001","DR","20170127","","","","","2017","0100014095","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077269","001","DR","20170127","","","","","2017","0100014095","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077273","001","DR","20170127","","","","","2017","0100014101","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077272","001","DR","20170127","","","","","2017","0100014101","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","0100014099","002","DZ","20170127","DBK1 DB01 17148","0006074100001","","","2017","0100014101","20170127","EUR","EUR","2380.00","2380.00","0.00","0.00","0.00","0.00","H","1100077 1100077
","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","0100014103","002","DZ","20170127","DBK1 DB01 17150","0006074300001","","","2017","0100014105","20170127","EUR","EUR","2380.00","2380.00","0.00","0.00","0.00","0.00","H","1100077 1100077
","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077274","001","DR","20170127","","","","","2017","0100014105","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077275","001","DR","20170127","","","","","2017","0100014105","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077276","001","DR","20170127","","","","","2017","0100014109","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077277","001","DR","20170127","","","","","2017","0100014109","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076077","001","DR","20161122","","","","","2017","0100014121","20170127","EUR","EUR","94.00","94.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076080","001","DR","20161201","","","","","2017","0100014125","20170127","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076081","001","DR","20161125","","","","","2017","0100014127","20170127","EUR","EUR","71.00","71.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076085","001","DR","20161102","","","","","2017","0100014130","20170127","EUR","EUR","82.00","82.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076091","001","DR","20161122","","","","","2017","0100014135","20170127","EUR","EUR","25.00","25.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076092","001","DR","20161101","","","","","2017","0100014137","20170127","EUR","EUR","11.00","11.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076093","001","DR","20161209","","","","","2017","0100014139","20170127","EUR","EUR","30.00","30.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076094","001","DR","20161205","","","","","2017","0100014141","20170127","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076095","001","DR","20161029","","","","","2017","0100014143","20170127","EUR","EUR","32.00","32.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076096","001","DR","20161115","","","","","2017","0100014145","20170127","EUR","EUR","50.00","50.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076097","001","DR","20161101","","","","","2017","0100014147","20170127","EUR","EUR","57.00","57.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076100","001","DR","20161115","","","","","2017","0100014149","20170127","EUR","EUR","56.00","56.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076101","001","DR","20161227","","","","","2017","0100014151","20170127","EUR","EUR","21.00","21.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076104","001","DR","20161118","","","","","2017","0100014155","20170127","EUR","EUR","33.00","33.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076105","001","DR","20161228","","","","","2017","0100014157","20170127","EUR","EUR","19.00","19.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076106","001","DR","20161129","","","","","2017","0100014159","20170127","EUR","EUR","47.00","47.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076108","001","DR","20161206","","","","","2017","0100014162","20170127","EUR","EUR","31.00","31.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076113","001","DR","20161213","","","","","2017","0100014168","20170127","EUR","EUR","57.00","57.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076114","001","DR","20161225","","","","","2017","0100014170","20170127","EUR","EUR","90.00","90.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076118","001","DR","20161122","","","","","2017","0100014175","20170127","EUR","EUR","34.00","34.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076119","001","DR","20161118","","","","","2017","0100014177","20170127","EUR","EUR","75.00","75.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076122","001","DR","20161109","","","","","2017","0100014180","20170127","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076123","001","DR","20161119","","","","","2017","0100014182","20170127","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100076125","001","DR","20161130","","","","","2017","0100014184","20170127","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076127","001","DR","20161113","","","","","2017","0100014186","20170127","EUR","EUR","29.00","29.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076128","001","DR","20161105","","","","","2017","0100014188","20170127","EUR","EUR","82.00","82.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076129","001","DR","20161109","","","","","2017","0100014190","20170127","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076130","001","DR","20161215","","","","","2017","0100014192","20170127","EUR","EUR","16.00","16.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076131","001","DR","20161209","","","","","2017","0100014194","20170127","EUR","EUR","65.00","65.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076132","001","DR","20161223","","","","","2017","0100014196","20170127","EUR","EUR","36.00","36.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076133","001","DR","20161207","","","","","2017","0100014198","20170127","EUR","EUR","36.00","36.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100076134","001","DR","20161108","","","","","2017","0100014200","20170127","EUR","EUR","59.00","59.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077290","001","DR","20170127","","","","","2017","0100014209","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077291","001","DR","20170127","","","","","2017","0100014209","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076145","001","DR","20161120","","","","","2017","0100014212","20170127","EUR","EUR","43.00","43.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2017","1100077292","001","DR","20170127","","","","","2017","0100014213","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077293","001","DR","20170127","","","","","2017","0100014213","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100076146","001","DR","20161127","","","","","2017","0100014215","20170127","EUR","EUR","32.00","32.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2017","1100077297","001","DR","20170127","","","","","2017","0100014219","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077296","001","DR","20170127","","","","","2017","0100014219","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","0100014217","002","DZ","20170127","DBK1 DB01 17221","0006081400001","","","2017","0100014219","20170127","EUR","EUR","2380.00","2380.00","0.00","0.00","0.00","0.00","H","1100077 1100077
","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","0100014221","002","DZ","20170127","DBK1 DB01 17223","0006081600001","","","2017","0100014223","20170127","EUR","EUR","2380.00","2380.00","0.00","0.00","0.00","0.00","H","1100077 1100077
","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077298","001","DR","20170127","","","","","2017","0100014223","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077299","001","DR","20170127","","","","","2017","0100014223","20170127","EUR","EUR","1190.00","1190.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
